x,y,z
6693183737.060728,548267861.1775105,0.0
6692822449.737787,548283088.2766287,0.0
6692461133.07454,548298312.9721581,0.0
6692099787.067866,548313535.2636464,0.0
6691738411.714645,548328755.1506413,0.0
6691377007.011756,548343972.6326907,0.0
6691015572.956076,548359187.7093418,0.0
6690654109.54448,548374400.3801421,0.0
6690292616.773847,548389610.6446388,0.0
6689931094.64105,548404818.502379,0.0
6689569543.142965,548420023.9529096,0.0
6689207962.276465,548435226.9957776,0.0
6688846352.038424,548450427.6305298,0.0
6688484712.425713,548465625.8567126,0.0
6688123043.435204,548480821.6738726,0.0
6687761345.063767,548496015.0815561,0.0
6687399617.308274,548511206.0793093,0.0
6687037860.165593,548526394.6666785,0.0
6686676073.632592,548541580.8432096,0.0
6686314257.70614,548556764.6084484,0.0
6685952412.383102,548571945.9619406,0.0
6685590537.660347,548587124.9032319,0.0
6685228633.5347395,548602301.4318677,0.0
6684866700.003143,548617475.5473934,0.0
6684504737.062423,548632647.2493542,0.0
6684142744.709442,548647816.5372953,0.0
6683780722.941063,548662983.4107616,0.0
6683418671.754147,548678147.869298,0.0
6683056591.145555,548693309.9124491,0.0
6682694481.112147,548708469.5397596,0.0
6682332341.650784,548723626.750774,0.0
6681970172.758323,548738781.5450367,0.0
6681607974.4316225,548753933.9220918,0.0
6681245746.66754,548769083.8814836,0.0
6680883489.462931,548784231.4227557,0.0
6680521202.8146515,548799376.5454522,0.0
6680158886.719557,548814519.2491169,0.0
6679796541.174501,548829659.5332932,0.0
6679434166.176338,548844797.3975247,0.0
6679071761.721919,548859932.8413547,0.0
6678709327.808097,548875065.8643265,0.0
6678346864.431722,548890196.465983,0.0
6677984371.589644,548905324.6458673,0.0
6677621849.278715,548920450.4035223,0.0
6677259297.495782,548935573.7384905,0.0
6676896716.237693,548950694.6503146,0.0
6676534105.501296,548965813.138537,0.0
6676171465.283437,548980929.2027003,0.0
6675808795.580962,548996042.8423463,0.0
6675446096.390717,549011154.0570173,0.0
6675083367.709543,549026262.8462553,0.0
6674720609.5342865,549041369.209602,0.0
6674357821.86179,549056473.1465992,0.0
6673995004.688894,549071574.6567883,0.0
6673632158.012441,549086673.7397109,0.0
6673269281.82927,549101770.3949083,0.0
6672906376.136222,549116864.6219217,0.0
6672543440.930135,549131956.420292,0.0
6672180476.207848,549147045.7895603,0.0
6671817481.966197,549162132.7292674,0.0
6671454458.20202,549177217.2389538,0.0
6671091404.912151,549192299.3181603,0.0
6670728322.093428,549207378.9664272,0.0
6670365209.742682,549222456.1832948,0.0
6670002067.85675,549237530.9683032,0.0
6669638896.432461,549252603.3209926,0.0
6669275695.466649,549267673.2409028,0.0
6668912464.956145,549282740.7275736,0.0
6668549204.89778,549297805.7805448,0.0
6668185915.2883835,549312868.3993556,0.0
6667822596.1247835,549327928.5835458,0.0
6667459247.403809,549342986.3326545,0.0
6667095869.122287,549358041.6462208,0.0
6666732461.277043,549373094.5237838,0.0
6666369023.864905,549388144.9648824,0.0
6666005556.882697,549403192.9690552,0.0
6665642060.327244,549418238.535841,0.0
6665278534.195368,549433281.6647782,0.0
6664914978.483892,549448322.3554053,0.0
6664551393.18964,549463360.6072606,0.0
6664187778.309432,549478396.419882,0.0
6663824133.840088,549493429.7928077,0.0
6663460459.778428,549508460.7255754,0.0
6663096756.121271,549523489.217723,0.0
6662733022.865435,549538515.268788,0.0
6662369260.007737,549553538.8783078,0.0
6662005467.544994,549568560.04582,0.0
6661641645.474022,549583578.7708616,0.0
6661277793.7916355,549598595.0529698,0.0
6660913912.494649,549613608.8916816,0.0
6660550001.579876,549628620.2865337,0.0
6660186061.044129,549643629.2370629,0.0
6659822090.884221,549658635.7428058,0.0
6659458091.096962,549673639.803299,0.0
6659094061.679163,549688641.4180784,0.0
6658730002.627634,549703640.5866807,0.0
6658365913.939183,549718637.3086416,0.0
6658001795.610619,549733631.583497,0.0
6657637647.638747,549748623.410783,0.0
6657273470.020376,549763612.7900351,0.0
6656909262.752311,549778599.720789,0.0
6656545025.831357,549793584.2025799,0.0
6656180759.254318,549808566.2349432,0.0
6655816463.017998,549823545.8174139,0.0
6655452137.119198,549838522.9495273,0.0
6655087781.554722,549853497.6308181,0.0
6654723396.321369,549868469.8608212,0.0
6654358981.415941,549883439.6390712,0.0
6653994536.8352375,549898406.9651026,0.0
6653630062.5760565,549913371.8384497,0.0
6653265558.635196,549928334.2586468,0.0
6652901025.009453,549943294.2252282,0.0
6652536461.695624,549958251.7377276,0.0
6652171868.690505,549973206.7956791,0.0
6651807245.9908905,549988159.3986163,0.0
6651442593.5935755,550003109.5460728,0.0
6651077911.495352,550018057.2375822,0.0
6650713199.693013,550033002.4726777,0.0
6650348458.183351,550047945.2508926,0.0
6649983686.963155,550062885.5717599,0.0
6649618886.029217,550077823.4348127,0.0
6649254055.378325,550092758.8395836,0.0
6648889195.00727,550107691.7856055,0.0
6648524304.912837,550122622.2724109,0.0
6648159385.091815,550137550.2995322,0.0
6647794435.540989,550152475.8665017,0.0
6647429456.257145,550167398.9728515,0.0
6647064447.237068,550182319.6181138,0.0
6646699408.477542,550197237.8018203,0.0
6646334339.975349,550212153.523503,0.0
6645969241.727273,550227066.7826934,0.0
6645604113.730094,550241977.578923,0.0
6645238955.980593,550256885.9117233,0.0
6644873768.475551,550271791.7806255,0.0
6644508551.211745,550286695.1851606,0.0
6644143304.185956,550301596.1248598,0.0
6643778027.39496,550316494.5992539,0.0
6643412720.835535,550331390.6078736,0.0
6643047384.5044565,550346284.1502494,0.0
6642682018.3984995,550361175.2259119,0.0
6642316622.514439,550376063.8343914,0.0
6641951196.849048,550390949.975218,0.0
6641585741.399099,550405833.647922,0.0
6641220256.161366,550420714.8520333,0.0
6640854741.13262,550435593.5870814,0.0
6640489196.309629,550450469.8525963,0.0
6640123621.689166,550465343.6481074,0.0
6639758017.267998,550480214.9731442,0.0
6639392383.042893,550495083.8272359,0.0
6639026719.01062,550509950.2099117,0.0
6638661025.167945,550524814.1207006,0.0
6638295301.511633,550539675.5591315,0.0
6637929548.038449,550554534.5247332,0.0
6637563764.745158,550569391.0170343,0.0
6637197951.628524,550584245.0355632,0.0
6636832108.685308,550599096.5798484,0.0
6636466235.912273,550613945.649418,0.0
6636100333.30618,550628792.2438002,0.0
6635734400.863789,550643636.3625228,0.0
6635368438.581859,550658478.0051138,0.0
6635002446.4571495,550673317.171101,0.0
6634636424.486418,550688153.8600117,0.0
6634270372.666422,550702988.0713735,0.0
6633904290.993917,550717819.8047136,0.0
6633538179.46566,550732649.0595592,0.0
6633172038.078404,550747475.8354374,0.0
6632805866.828904,550762300.131875,0.0
6632439665.713912,550777121.9483988,0.0
6632073434.730182,550791941.2845355,0.0
6631707173.874464,550806758.1398116,0.0
6631340883.14351,550821572.5137534,0.0
6630974562.534069,550836384.4058872,0.0
6630608212.042891,550851193.8157392,0.0
6630241831.666723,550866000.742835,0.0
6629875421.402314,550880805.1867008,0.0
6629508981.24641,550895607.1468623,0.0
6629142511.195758,550910406.6228449,0.0
6628776011.247102,550925203.6141741,0.0
6628409481.397186,550939998.1203753,0.0
6628042921.642755,550954790.1409736,0.0
6627676331.980551,550969579.675494,0.0
6627309712.407315,550984366.7234614,0.0
6626943062.91979,550999151.2844007,0.0
6626576383.514716,551013933.3578365,0.0
6626209674.188832,551028712.9432932,0.0
6625842934.938877,551043490.0402952,0.0
6625476165.761589,551058264.6483669,0.0
6625109366.653706,551073036.7670323,0.0
6624742537.611963,551087806.3958153,0.0
6624375678.633097,551102573.5342398,0.0
6624008789.713841,551117338.1818296,0.0
6623641870.850931,551132100.3381081,0.0
6623274922.041099,551146860.0025988,0.0
6622907943.281077,551161617.1748251,0.0
6622540934.567598,551176371.85431,0.0
6622173895.897392,551191124.0405767,0.0
6621806827.267189,551205873.733148,0.0
6621439728.6737175,551220620.9315467,0.0
6621072600.113707,551235365.6352954,0.0
6620705441.583884,551250107.8439167,0.0
6620338253.0809765,551264847.5569328,0.0
6619971034.601709,551279584.773866,0.0
6619603786.142809,551294319.4942385,0.0
6619236507.700998,551309051.7175721,0.0
6618869199.273002,551323781.4433886,0.0
6618501860.855542,551338508.6712098,0.0
6618134492.445341,551353233.4005573,0.0
6617767094.03912,551367955.6309524,0.0
6617399665.633598,551382675.3619164,0.0
6617032207.225496,551397392.5929705,0.0
6616664718.811533,551412107.3236357,0.0
6616297200.388426,551426819.553433,0.0
6615929651.952892,551441529.2818829,0.0
6615562073.501648,551456236.5085062,0.0
6615194465.031409,551470941.2328233,0.0
6614826826.53889,551485643.4543545,0.0
6614459158.020804,551500343.1726202,0.0
6614091459.473866,551515040.3871402,0.0
6613723730.894787,551529735.0974345,0.0
6613355972.280278,551544427.3030231,0.0
6612988183.62705,551559117.0034255,0.0
6612620364.931814,551573804.1981612,0.0
6612252516.1912775,551588488.8867497,0.0
6611884637.402149,551603171.0687102,0.0
6611516728.561137,551617850.7435619,0.0
6611148789.6649475,551632527.9108236,0.0
6610780820.710285,551647202.5700142,0.0
6610412821.693856,551661874.7206526,0.0
6610044792.612365,551676544.3622571,0.0
6609676733.462514,551691211.4943464,0.0
6609308644.241006,551705876.1164386,0.0
6608940524.944543,551720538.228052,0.0
6608572375.569826,551735197.8287046,0.0
6608204196.113555,551749854.9179143,0.0
6607835986.572429,551764509.4951988,0.0
6607467746.943147,551779161.5600759,0.0
6607099477.222405,551793811.1120629,0.0
6606731177.406902,551808458.1506773,0.0
6606362847.493334,551823102.6754363,0.0
6605994487.4783945,551837744.6858568,0.0
6605626097.358779,551852384.1814559,0.0
6605257677.131182,551867021.1617503,0.0
6604889226.7922945,551881655.6262568,0.0
6604520746.338809,551896287.5744919,0.0
6604152235.767417,551910917.0059719,0.0
6603783695.074809,551925543.9202131,0.0
6603415124.257674,551940168.3167317,0.0
6603046523.312701,551954790.1950436,0.0
6602677892.236578,551969409.5546646,0.0
6602309231.025992,551984026.3951106,0.0
6601940539.677629,551998640.7158971,0.0
6601571818.188175,552013252.5165395,0.0
6601203066.554315,552027861.796553,0.0
6600834284.772731,552042468.555453,0.0
6600465472.840107,552057072.7927543,0.0
6600096630.753125,552071674.5079719,0.0
6599727758.508467,552086273.7006205,0.0
6599358856.102813,552100870.3702148,0.0
6598989923.532843,552115464.5162692,0.0
6598620960.795235,552130056.138298,0.0
6598251967.886667,552144645.2358155,0.0
6597882944.803818,552159231.8083358,0.0
6597513891.543363,552173815.8553727,0.0
6597144808.101977,552188397.3764399,0.0
6596775694.476337,552202976.3710513,0.0
6596406550.6631155,552217552.8387203,0.0
6596037376.658986,552232126.7789602,0.0
6595668172.460621,552246698.1912844,0.0
6595298938.064691,552261267.0752059,0.0
6594929673.467867,552275833.4302377,0.0
6594560378.66682,552290397.2558924,0.0
6594191053.658217,552304958.551683,0.0
6593821698.438728,552319517.3171219,0.0
6593452313.00502,552334073.5517215,0.0
6593082897.35376,552348627.254994,0.0
6592713451.481612,552363178.4264517,0.0
6592343975.385242,552377727.0656065,0.0
6591974469.061315,552392273.1719702,0.0
6591604932.506492,552406816.7450547,0.0
6591235365.717437,552421357.7843714,0.0
6590865768.690811,552435896.2894317,0.0
6590496141.423276,552450432.259747,0.0
6590126483.91149,552464965.6948285,0.0
6589756796.152114,552479496.5941871,0.0
6589387078.141805,552494024.9573338,0.0
6589017329.877221,552508550.7837793,0.0
6588647551.355019,552523074.0730342,0.0
6588277742.571854,552537594.8246089,0.0
6587907903.524381,552552113.0380138,0.0
6587538034.209254,552566628.712759,0.0
6587168134.623128,552581141.8483547,0.0
6586798204.762654,552595652.4443107,0.0
6586428244.624484,552610160.5001367,0.0
6586058254.205269,552624666.0153425,0.0
6585688233.501658,552639168.9894375,0.0
6585318182.510303,552653669.421931,0.0
6584948101.227849,552668167.3123323,0.0
6584577989.650945,552682662.6601504,0.0
6584207847.7762375,552697155.4648943,0.0
6583837675.600372,552711645.7260727,0.0
6583467473.119995,552726133.4431943,0.0
6583097240.331749,552740618.6157676,0.0
6582726977.232278,552755101.243301,0.0
6582356683.818225,552769581.3253027,0.0
6581986360.086231,552784058.8612808,0.0
6581616006.032937,552798533.8507433,0.0
6581245621.6549835,552813006.293198,0.0
6580875206.949009,552827476.1881524,0.0
6580504761.911653,552841943.5351143,0.0
6580134286.539551,552856408.3335909,0.0
6579763780.829341,552870870.5830895,0.0
6579393244.777659,552885330.2831172,0.0
6579022678.381141,552899787.433181,0.0
6578652081.636418,552914242.0327878,0.0
6578281454.540127,552928694.0814441,0.0
6577910797.088898,552943143.5786567,0.0
6577540109.279364,552957590.5239317,0.0
6577169391.108154,552972034.9167756,0.0
6576798642.5719,552986476.7566944,0.0
6576427863.667231,553000916.0431942,0.0
6576057054.390774,553015352.7757807,0.0
6575686214.739158,553029786.9539597,0.0
6575315344.709008,553044218.5772368,0.0
6574944444.296952,553058647.6451173,0.0
6574573513.499614,553073074.1571065,0.0
6574202552.313617,553087498.1127096,0.0
6573831560.735585,553101919.5114316,0.0
6573460538.762141,553116338.3527772,0.0
6573089486.389907,553130754.6362513,0.0
6572718403.615502,553145168.3613584,0.0
6572347290.435548,553159579.5276029,0.0
6571976146.8466625,553173988.1344892,0.0
6571604972.845465,553188394.1815213,0.0
6571233768.428572,553202797.6682034,0.0
6570862533.5926,553217198.5940391,0.0
6570491268.334166,553231596.9585323,0.0
6570119972.649883,553245992.7611866,0.0
6569748646.536366,553260386.0015054,0.0
6569377289.990229,553274776.6789919,0.0
6569005903.008082,553289164.7931494,0.0
6568634485.586539,553303550.3434807,0.0
6568263037.72221,553317933.3294889,0.0
6567891559.411704,553332313.7506766,0.0
6567520050.651631,553346691.6065465,0.0
6567148511.4386,553361066.896601,0.0
6566776941.769216,553375439.6203423,0.0
6566405341.640086,553389809.7772726,0.0
6566033711.047816,553404177.366894,0.0
6565662049.989012,553418542.3887084,0.0
6565290358.460276,553432904.8422173,0.0
6564918636.458212,553447264.7269225,0.0
6564546883.979422,553461622.0423255,0.0
6564175101.020507,553475976.7879274,0.0
6563803287.578068,553490328.9632294,0.0
6563431443.648705,553504678.5677327,0.0
6563059569.229016,553519025.600938,0.0
6562687664.3156,553533370.062346,0.0
6562315728.905054,553547711.9514574,0.0
6561943762.993974,553562051.2677727,0.0
6561571766.578955,553576388.010792,0.0
6561199739.656591,553590722.1800157,0.0
6560827682.223477,553605053.7749436,0.0
6560455594.276206,553619382.7950757,0.0
6560083475.811369,553633709.2399117,0.0
6559711326.825558,553648033.1089512,0.0
6559339147.315363,553662354.4016936,0.0
6558966937.277373,553676673.1176382,0.0
6558594696.7081785,553690989.2562842,0.0
6558222425.604365,553705302.8171307,0.0
6557850123.962522,553719613.7996763,0.0
6557477791.779232,553733922.2034199,0.0
6557105429.051083,553748228.0278602,0.0
6556733035.774658,553762531.2724954,0.0
6556360611.946542,553776831.9368238,0.0
6555988157.563316,553791130.0203438,0.0
6555615672.621563,553805425.5225532,0.0
6555243157.117864,553819718.4429499,0.0
6554870611.048798,553834008.7810316,0.0
6554498034.410945,553848296.5362959,0.0
6554125427.200883,553862581.7082402,0.0
6553752789.41519,553876864.2963618,0.0
6553380121.050443,553891144.3001579,0.0
6553007422.103217,553905421.7191254,0.0
6552634692.570087,553919696.5527612,0.0
6552261932.447628,553933968.800562,0.0
6551889141.732412,553948238.4620243,0.0
6551516320.421013,553962505.5366447,0.0
6551143468.510001,553976770.0239192,0.0
6550770585.995948,553991031.9233441,0.0
6550397672.8754225,554005291.2344154,0.0
6550024729.144994,554019547.9566289,0.0
6549651754.80123,554033802.0894803,0.0
6549278749.8407,554048053.6324651,0.0
6548905714.259969,554062302.5850787,0.0
6548532648.055601,554076548.9468164,0.0
6548159551.224163,554090792.7171733,0.0
6547786423.7622175,554105033.8956444,0.0
6547413265.666327,554119272.4817245,0.0
6547040076.933056,554133508.4749082,0.0
6546666857.558964,554147741.8746902,0.0
6546293607.54061,554161972.6805646,0.0
6545920326.874557,554176200.892026,0.0
6545547015.557361,554190426.5085682,0.0
6545173673.58558,554204649.5296853,0.0
6544800300.955771,554218869.954871,0.0
6544426897.664492,554233087.7836192,0.0
6544053463.708295,554247303.015423,0.0
6543679999.083736,554261515.6497761,0.0
6543306503.78737,554275725.6861717,0.0
6542932977.815746,554289933.1241026,0.0
6542559421.165419,554304137.9630619,0.0
6542185833.832938,554318340.2025425,0.0
6541812215.814854,554332539.842037,0.0
6541438567.107716,554346736.8810377,0.0
6541064887.708072,554360931.3190371,0.0
6540691177.612469,554375123.1555274,0.0
6540317436.817454,554389312.3900005,0.0
6539943665.319573,554403499.0219483,0.0
6539569863.115371,554417683.0508628,0.0
6539196030.20139,554431864.4762354,0.0
6538822166.574176,554446043.2975577,0.0
6538448272.2302685,554460219.514321,0.0
6538074347.16621,554474393.1260163,0.0
6537700391.378542,554488564.1321347,0.0
6537326404.863803,554502732.5321672,0.0
6536952387.618531,554516898.3256044,0.0
6536578339.639266,554531061.511937,0.0
6536204260.922544,554545222.0906553,0.0
6535830151.4649,554559380.0612496,0.0
6535456011.26287,554573535.4232101,0.0
6535081840.312988,554587688.1760268,0.0
6534707638.611789,554601838.3191895,0.0
6534333406.155804,554615985.852188,0.0
6533959142.9415655,554630130.7745117,0.0
6533584848.965605,554644273.0856501,0.0
6533210524.224451,554658412.7850924,0.0
6532836168.714634,554672549.8723277,0.0
6532461782.432682,554686684.346845,0.0
6532087365.375122,554700816.2081331,0.0
6531712917.538481,554714945.4556806,0.0
6531338438.919284,554729072.0889761,0.0
6530963929.514056,554743196.1075081,0.0
6530589389.319322,554757317.5107646,0.0
6530214818.331603,554771436.2982337,0.0
6529840216.547422,554785552.4694035,0.0
6529465583.963302,554799666.0237615,0.0
6529090920.575761,554813776.9607955,0.0
6528716226.38132,554827885.279993,0.0
6528341501.376497,554841990.9808413,0.0
6527966745.557811,554856094.0628275,0.0
6527591958.921777,554870194.5254387,0.0
6527217141.464911,554884292.3681618,0.0
6526842293.18373,554898387.5904835,0.0
6526467414.074747,554912480.1918906,0.0
6526092504.134477,554926570.1718693,0.0
6525717563.35943,554940657.5299059,0.0
6525342591.7461195,554954742.2654866,0.0
6524967589.291056,554968824.3780974,0.0
6524592555.990748,554982903.8672241,0.0
6524217491.841706,554996980.7323525,0.0
6523842396.840438,555011054.9729681,0.0
6523467270.983451,555025126.5885563,0.0
6523092114.267251,555039195.5786022,0.0
6522716926.688344,555053261.9425911,0.0
6522341708.243235,555067325.6800078,0.0
6521966458.928426,555081386.7903372,0.0
6521591178.740421,555095445.273064,0.0
6521215867.675722,555109501.1276726,0.0
6520840525.73083,555123554.3536474,0.0
6520465152.9022455,555137604.9504725,0.0
6520089749.186467,555151652.9176321,0.0
6519714314.579993,555165698.2546101,0.0
6519338849.079322,555179740.96089,0.0
6518963352.68095,555193781.0359558,0.0
6518587825.381373,555207818.4792907,0.0
6518212267.177086,555221853.2903781,0.0
6517836678.064582,555235885.4687011,0.0
6517461058.040355,555249915.0137427,0.0
6517085407.100897,555263941.9249858,0.0
6516709725.2427,555277966.201913,0.0
6516334012.462254,555291987.844007,0.0
6515958268.756047,555306006.8507501,0.0
6515582494.12057,555320023.2216246,0.0
6515206688.55231,555334036.9561126,0.0
6514830852.047754,555348048.053696,0.0
6514454984.603388,555362056.5138566,0.0
6514079086.215696,555376062.3360761,0.0
6513703156.881165,555390065.5198361,0.0
6513327196.596275,555404066.0646178,0.0
6512951205.3575115,555418063.9699024,0.0
6512575183.161354,555432059.235171,0.0
6512199130.004284,555446051.8599044,0.0
6511823045.882781,555460041.8435836,0.0
6511446930.793324,555474029.185689,0.0
6511070784.732391,555488013.885701,0.0
6510694607.69646,555501995.9430999,0.0
6510318399.682006,555515975.357366,0.0
6509942160.685505,555529952.1279792,0.0
6509565890.703431,555543926.2544192,0.0
6509189589.732258,555557897.7361659,0.0
6508813257.768458,555571866.5726987,0.0
6508436894.808504,555585832.7634971,0.0
6508060500.8488655,555599796.3080403,0.0
6507684075.886013,555613757.2058073,0.0
6507307619.916416,555627715.4562771,0.0
6506931132.9365425,555641671.0589285,0.0
6506554614.94286,555655624.01324,0.0
6506178065.931834,555669574.3186902,0.0
6505801485.899931,555683521.9747573,0.0
6505424874.843615,555697466.9809196,0.0
6505048232.75935,555711409.3366551,0.0
6504671559.643599,555725349.0414417,0.0
6504294855.492824,555739286.094757,0.0
6503918120.303485,555753220.4960785,0.0
6503541354.072043,555767152.2448838,0.0
6503164556.794958,555781081.3406501,0.0
6502787728.468687,555795007.7828544,0.0
6502410869.089688,555808931.5709738,0.0
6502033978.654418,555822852.7044849,0.0
6501657057.159332,555836771.1828645,0.0
6501280104.600885,555850687.0055891,0.0
6500903120.975531,555864600.172135,0.0
6500526106.279722,555878510.6819783,0.0
6500149060.509912,555892418.5345953,0.0
6499771983.66255,555906323.7294616,0.0
6499394875.734087,555920226.266053,0.0
6499017736.720973,555934126.1438451,0.0
6498640566.619656,555948023.3623134,0.0
6498263365.426583,555961917.9209331,0.0
6497886133.138202,555975809.8191793,0.0
6497508869.7509575,555989699.056527,0.0
6497131575.261294,556003585.632451,0.0
6496754249.665657,556017469.546426,0.0
6496376892.960488,556031350.7979264,0.0
6495999505.142231,556045229.3864266,0.0
6495622086.207326,556059105.3114008,0.0
6495244636.152213,556072978.572323,0.0
6494867154.973331,556086849.1686671,0.0
6494489642.667121,556100717.0999069,0.0
6494112099.230018,556114582.365516,0.0
6493734524.65846,556128444.9649676,0.0
6493356918.948882,556142304.8977352,0.0
6492979282.09772,556156162.1632919,0.0
6492601614.101407,556170016.7611107,0.0
6492223914.956376,556183868.6906642,0.0
6491846184.6590605,556197717.9514252,0.0
6491468423.205891,556211564.5428662,0.0
6491090630.593297,556225408.4644595,0.0
6490712806.817709,556239249.7156774,0.0
6490334951.875555,556253088.2959918,0.0
6489957065.763263,556266924.2048746,0.0
6489579148.477259,556280757.4417976,0.0
6489201200.013969,556294588.0062324,0.0
6488823220.36982,556308415.8976504,0.0
6488445209.541233,556322241.1155227,0.0
6488067167.524632,556336063.6593206,0.0
6487689094.316441,556349883.528515,0.0
6487310989.913078,556363700.7225766,0.0
6486932854.3109665,556377515.2409762,0.0
6486554687.506524,556391327.0831842,0.0
6486176489.49617,556405136.248671,0.0
6485798260.276321,556418942.7369068,0.0
6485419999.843395,556432746.5473615,0.0
6485041708.193808,556446547.679505,0.0
6484663385.323973,556460346.132807,0.0
6484285031.230306,556474141.9067372,0.0
6483906645.909218,556487935.0007648,0.0
6483528229.357122,556501725.4143592,0.0
6483149781.570431,556515513.1469895,0.0
6482771302.545553,556529298.1981244,0.0
6482392792.278898,556543080.567233,0.0
6482014250.766875,556556860.2537837,0.0
6481635678.005892,556570637.2572451,0.0
6481257073.992353,556584411.5770854,0.0
6480878438.722667,556598183.2127727,0.0
6480499772.193236,556611952.1637752,0.0
6480121074.400467,556625718.4295607,0.0
6479742345.34076,556639482.0095967,0.0
6479363585.010519,556653242.9033508,0.0
6478984793.406144,556667001.1102905,0.0
6478605970.524036,556680756.6298829,0.0
6478227116.360594,556694509.4615952,0.0
6477848230.912216,556708259.6048942,0.0
6477469314.1753,556722007.0592465,0.0
6477090366.146242,556735751.824119,0.0
6476711386.821439,556749493.8989779,0.0
6476332376.197284,556763233.2832896,0.0
6475953334.270171,556776969.9765201,0.0
6475574261.036494,556790703.9781355,0.0
6475195156.492644,556804435.2876015,0.0
6474816020.635013,556818163.9043838,0.0
6474436853.45999,556831889.8279479,0.0
6474057654.9639635,556845613.057759,0.0
6473678425.143323,556859333.5932825,0.0
6473299163.994456,556873051.4339832,0.0
6472919871.513749,556886766.5793262,0.0
6472540547.697586,556900479.0287759,0.0
6472161192.542353,556914188.7817972,0.0
6471781806.044433,556927895.8378541,0.0
6471402388.200209,556941600.1964111,0.0
6471022939.0060625,556955301.8569323,0.0
6470643458.458375,556969000.8188815,0.0
6470263946.553526,556982697.0817225,0.0
6469884403.287894,556996390.6449188,0.0
6469504828.657858,557010081.507934,0.0
6469125222.659794,557023769.6702312,0.0
6468745585.290079,557037455.1312737,0.0
6468365916.545088,557051137.8905244,0.0
6467986216.421196,557064817.9474461,0.0
6467606484.914776,557078495.3015014,0.0
6467226722.0222,557092169.9521528,0.0
6466846927.73984,557105841.8988628,0.0
6466467102.064067,557119511.1410935,0.0
6466087244.99125,557133177.6783068,0.0
6465707356.517758,557146841.5099646,0.0
6465327436.63996,557160502.6355287,0.0
6464947485.354222,557174161.0544605,0.0
6464567502.65691,557187816.7662215,0.0
6464187488.544389,557201469.7702729,0.0
6463807443.013022,557215120.0660757,0.0
6463427366.059175,557228767.6530908,0.0
6463047257.679208,557242412.530779,0.0
6462667117.869483,557256054.6986009,0.0
6462286946.626361,557269694.1560168,0.0
6461906743.9462,557283330.9024872,0.0
6461526509.82536,557296964.937472,0.0
6461146244.260199,557310596.2604312,0.0
6460765947.247071,557324224.8708246,0.0
6460385618.782334,557337850.7681118,0.0
6460005258.862343,557351473.9517524,0.0
6459624867.483451,557365094.4212056,0.0
6459244444.642011,557378712.1759306,0.0
6458863990.334374,557392327.2153864,0.0
6458483504.556893,557405939.5390317,0.0
6458102987.305918,557419549.1463253,0.0
6457722438.577797,557433156.0367258,0.0
6457341858.368878,557446760.2096913,0.0
6456961246.675509,557460361.6646801,0.0
6456580603.494038,557473960.4011502,0.0
6456199928.820807,557487556.4185596,0.0
6455819222.6521635,557501149.7163658,0.0
6455438484.984449,557514740.2940265,0.0
6455057715.814008,557528328.1509991,0.0
6454676915.13718,557541913.2867408,0.0
6454296082.950308,557555495.7007086,0.0
6453915219.24973,557569075.3923595,0.0
6453534324.031786,557582652.3611501,0.0
6453153397.292813,557596226.6065372,0.0
6452772439.029149,557609798.1279771,0.0
6452391449.237129,557623366.924926,0.0
6452010427.913089,557636932.9968401,0.0
6451629375.053362,557650496.3431754,0.0
6451248290.654283,557664056.9633876,0.0
6450867174.712182,557677614.8569323,0.0
6450486027.2233925,557691170.0232649,0.0
6450104848.184243,557704722.4618407,0.0
6449723637.591064,557718272.1721151,0.0
6449342395.440185,557731819.1535428,0.0
6448961121.727931,557745363.4055786,0.0
6448579816.45063,557758904.9276773,0.0
6448198479.604608,557772443.7192932,0.0
6447817111.186189,557785979.7798809,0.0
6447435711.191697,557799513.1088943,0.0
6447054279.6174555,557813043.7057877,0.0
6446672816.459785,557826571.5700146,0.0
6446291321.715008,557840096.7010288,0.0
6445909795.379443,557853619.0982839,0.0
6445528237.4494095,557867138.7612332,0.0
6445146647.921226,557880655.68933,0.0
6444765026.791208,557894169.8820271,0.0
6444383374.055675,557907681.3387775,0.0
6444001689.710939,557921190.059034,0.0
6443619973.753316,557934696.042249,0.0
6443238226.179119,557948199.2878748,0.0
6442856446.98466,557961699.7953638,0.0
6442474636.166251,557975197.564168,0.0
6442092793.7202015,557988692.5937393,0.0
6441710919.642822,558002184.8835293,0.0
6441329013.930421,558015674.4329897,0.0
6440947076.579306,558029161.2415719,0.0
6440565107.585783,558042645.3087271,0.0
6440183106.946158,558056126.6339065,0.0
6439801074.656736,558069605.2165608,0.0
6439419010.713821,558083081.0561409,0.0
6439036915.113716,558096554.1520973,0.0
6438654787.852722,558110024.5038806,0.0
6438272628.927141,558123492.1109408,0.0
6437890438.333272,558136956.9727281,0.0
6437508216.067414,558150419.0886925,0.0
6437125962.125867,558163878.4582838,0.0
6436743676.504926,558177335.0809515,0.0
6436361359.200888,558190788.956145,0.0
6435979010.210048,558204240.0833137,0.0
6435596629.5287,558217688.4619067,0.0
6435214217.153138,558231134.0913728,0.0
6434831773.079654,558244576.971161,0.0
6434449297.304539,558258017.1007198,0.0
6434066789.824083,558271454.4794977,0.0
6433684250.634578,558284889.1069429,0.0
6433301679.732309,558298320.9825037,0.0
6432919077.113566,558311750.1056279,0.0
6432536442.774635,558325176.4757634,0.0
